Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Churn Value
1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1580,5788,0
0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,58.75,2976,4115,0
1,0,1,0,72,0,1,0,2,2,2,2,0,0,2,0,1,45.25,2727,5041,0
1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,3250,5500,0
1,0,1,0,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,4450,5256,0
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.0,5063,2165,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1390,4642,0
1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,1610,4160,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,1807,4451,0
1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,525,4806,0
0,0,1,0,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2198,5643,0
1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,2365,3233,0
0,0,1,0,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,3495,5698,0
1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,4756,6370,0
1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4015,6367,0
0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1016,5733,0
0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,5529,5491,0
0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,2583,3180,0
1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,561,4283,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,19.75,2456,4272,0
0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.6,5128,4530,0
1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,5946,4551,0
0,0,1,0,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,2771,5246,0
0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,4999,5348,0
0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,5674,5557,0
1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.35,2376,4033,0
1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2187,5043,0
1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,3653,2887,0
0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,3921,5561,0
1,0,0,0,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2280,3945,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,1529,3768,0
0,0,1,0,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,3494,4478,0
0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,5524,6090,0
1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,4775,5068,0
0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,416,3094,0
1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4178,4429,0
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,942,2539,0
0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,4263,4885,0
0,0,1,0,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,4589,5152,0
1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,363,4297,0
0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,1633,3524,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1241,5409,0
1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,2987,4012,0
1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,1790,5328,0
1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,615,4604,0
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,5873,4900,0
0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,2089,2739,0
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,2803,5377,0
0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,4212,5765,0
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,2155,4556,0
0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3176,5310,0
0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1316,2031,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,6383,3460,0
1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,1655,2075,0
1,0,1,0,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1544,3200,0
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,4686,2578,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1823,5715,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1611,5384,0
0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,4517,5841,0
1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,2977,3318,0
1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,2613,3718,0
1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,922,3314,0
1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,3083,3314,0
0,0,1,0,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,3498,4864,0
1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,2732,3571,0
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,417,5320,0
1,0,1,0,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,1683,5625,0
1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3220,4036,0
1,0,0,0,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3173,2257,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,1480,4745,0
0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1460,5479,0
0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4134,4115,0
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,2954,5437,0
1,0,1,0,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,4697,5604,0
1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,643,5308,0
1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,2813,3617,0
0,0,1,0,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,3633,5471,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,3748,2269,0
0,0,1,0,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,3600,4562,0
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,3568,5388,0
0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,4322,4044,0
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,6284,4413,0
0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,6494,5444,0
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,869,3754,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,5709,4177,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,1070,5272,0
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,3761,5316,0
0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,5017,5531,0
0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3087,2807,0
0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1384,4045,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,5054,4487,0
0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,3834,4172,0
1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,596,5997,0
0,0,0,0,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,6250,3972,0
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,5622,4432,0
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,558,5540,0
0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,6523,3248,0
0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,5175,4053,0
1,0,1,0,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,1916,5229,0
1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,5385,2130,0
0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,4739,2415,0
0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,6293,2276,0
1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,5392,5682,0
1,0,1,0,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,3433,2170,0
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,6133,5169,0
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3385,5584,0
1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2484,5232,0
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,6432,5404,0
1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,673,4668,0
1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,742,5379,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,1478,2577,0
1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,5482,5101,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,6074,6486,0
1,0,1,0,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,5456,5212,0
1,0,0,0,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,6136,5531,0
0,0,1,0,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,4643,5926,0
1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3150,2640,0
0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3162,2319,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,2154,4193,0
0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,4438,6149,0
1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,751,5863,0
0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,2895,5325,0
1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4002,4886,0
1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,4285,5994,0
0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,1984,3179,0
1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,3475,4751,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,3734,4020,0
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2243,2026,0
1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,1945,5352,0
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,6299,3805,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,3164,3245,0
0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3370,2677,0
0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,4887,5813,0
1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3188,5655,0
1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1353,5322,0
0,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,3545,3742,0
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,5062,4691,0
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,2010,5355,0
0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3294,5160,0
1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,3581,2120,0
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,862,5368,0
1,0,1,0,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,4792,4149,0
1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2469,2844,0
0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,126,2438,0
0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1765,3483,0
1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,3795,4899,0
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3070,5523,0
0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,364,3624,0
1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,5414,5582,0
0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,53,3021,0
0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,584,3181,0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,4328,5501,0
1,0,0,0,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2446,3055,0
1,0,1,0,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,214,3037,0
0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,3805,2164,0
0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2450,4763,0
1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,4477,4621,0
0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,6237,4922,0
1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,720,4030,0
0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,3399,4620,0
0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4044,5092,0
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,353,3477,0
1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,6319,2011,0
0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,343,3080,0
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,5624,5744,0
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,6196,4842,0
1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,2744,4945,0
1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,4559,2962,0
0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1456,2683,0
0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,4290,5348,0
0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,4944,4488,0
0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,311,2466,0
0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2539,5544,0
0,0,1,0,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,498,5674,0
1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,5819,5505,0
1,0,1,0,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,5832,5534,0
0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1119,5655,0
0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,981,3509,0
1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3105,5359,0
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,769,4900,0
0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2139,5813,0
1,0,1,0,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2403,2037,0
0,0,1,0,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2004,4274,0
1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,3254,4823,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,5768,4120,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,6,2231,0
0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1076,4208,0
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6181,4404,0
1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2425,5055,0
1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,5228,6270,0
1,0,1,0,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,5256,6016,0
0,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,6263,2809,0
0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,2867,4086,0
1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,4670,4900,0
1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,578,2977,0
1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2386,5479,0
0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,4597,2950,0
1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,1887,3372,0
0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1156,2416,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,6026,6288,0
1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,5005,6202,0
0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15,763,2565,0
1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,5047,5842,0
0,0,1,0,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55,0,2578,0
1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,5265,4046,0
0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59.0,270,5810,0
1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,3347,4001,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1614,2968,0
1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9,1320,3851,0
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,725,4500,0
1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25,3337,4022,0
0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7,4688,4583,0
0,0,1,0,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,3873,6316,0
0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,3681,6099,0
1,0,0,0,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,4572,5189,0
1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,6217,4886,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1491,4905,0
1,1,1,0,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,1372,2574,0
1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,5094,4842,0
0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,4852,4212,0
1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,2464,3597,0
0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,982,5271,0
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,2621,2064,0
1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,2296,4996,0
1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,5492,5666,0
1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,819,5495,0
1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,3991,6411,0
1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,4006,4770,0
1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,6170,5168,0
1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,4510,5653,0
1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,5417,3764,0
0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9,4709,5840,0
0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1,4150,4368,0
1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.05,656,4485,0
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95,1251,5213,0
1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,5702,4324,0
1,0,0,0,12,1,2,1,0,0,2,0,2,0,0,1,2,89.55,42,2325,0
0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55,4257,4980,0
0,0,1,0,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1557,4276,0
0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65,5344,5251,0
0,0,1,0,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6,4191,5667,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,113.1,6111,5308,0
0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,4922,3880,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485,3968,0
1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95,2292,2074,0
0,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,0,105.05,5345,5742,0
1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,4407,4184,0
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75,2705,4123,0
1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3,5999,5780,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,6106,5633,0
1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,0,19.35,291,5248,0
0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,1,25.6,4326,5939,0
0,0,1,0,56,1,2,0,2,0,2,0,0,2,1,1,0,68.75,3264,6198,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.9,1492,2010,0
1,0,0,0,38,1,0,0,2,2,0,2,2,0,1,0,3,70.6,2353,4993,0
1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,2,70.2,5827,2535,0
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.3,4139,4209,0
1,0,1,0,56,1,2,1,0,2,0,2,2,2,1,1,2,107.25,4936,5800,0
1,0,1,0,3,1,2,2,1,1,1,1,1,1,0,1,3,23.6,6295,5587,0
1,0,1,1,7,1,0,0,2,0,0,0,2,2,0,0,1,69.7,4334,4326,0
1,0,1,1,59,1,2,1,0,0,2,0,2,2,2,1,1,99.5,4818,4583,0
1,0,0,0,7,1,0,0,0,0,2,2,2,0,0,0,0,64.3,3778,4010,0
1,0,1,0,71,1,0,0,2,0,2,2,0,2,2,1,1,70.85,4208,5328,0
1,0,1,1,15,1,0,1,2,0,0,2,2,2,1,0,2,101.9,1151,3707,0
1,0,1,0,71,1,2,0,2,2,0,2,2,0,2,0,1,73.5,4469,5431,0
0,0,0,0,11,0,1,0,0,2,2,2,0,0,1,1,1,40.4,3603,2133,0
0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,1,19.25,201,6134,0
1,1,0,0,47,1,2,0,0,2,0,2,0,0,2,0,0,59.6,2393,3155,0
0,0,0,0,11,1,0,0,0,0,2,2,0,2,1,0,1,64.9,5483,3206,0
0,1,1,0,28,1,2,1,0,2,2,2,2,2,0,1,2,110.85,2784,3906,0
1,0,1,0,61,1,0,0,2,2,0,2,2,2,2,1,3,81.05,4016,4072,0
1,0,1,1,31,1,2,1,2,0,2,0,2,0,1,0,0,98.05,2675,4524,0
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,2,70.5,4893,3198,0
1,1,1,0,35,1,2,1,2,2,0,0,0,2,0,1,2,94.55,2920,2631,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,19.65,3259,3007,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.0,1475,2400,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20.0,4985,5575,0
1,0,0,0,52,1,0,0,2,2,0,0,2,0,2,1,1,63.25,2900,6471,0
1,0,1,0,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,6208,2894,0
1,0,1,0,72,1,2,1,2,2,2,0,0,2,2,1,2,99.15,5739,5152,0
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,5295,5633,0
1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,111.9,6047,6437,0
1,0,1,0,46,1,2,2,1,1,1,1,1,1,1,0,2,24.9,326,2026,0
1,0,1,0,63,1,2,0,2,2,2,0,2,2,2,0,1,83.5,4515,4652,0
1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3,2085,5393,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.6,3820,2352,0
1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,6357,2136,0
1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,2006,5707,0
1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,3916,4965,0
1,0,1,0,65,1,0,2,1,1,1,1,1,1,2,1,1,20.4,760,5368,0
1,0,0,0,16,1,0,1,0,0,0,2,0,0,0,1,1,74.55,318,2893,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,19.95,3979,3488,0
0,0,1,1,66,1,2,1,0,0,0,0,0,0,1,1,0,74.25,4098,4395,0
1,0,0,0,46,1,2,1,0,2,2,2,2,2,2,0,2,108.65,4154,4210,0
0,0,0,0,32,1,2,1,2,0,2,2,2,2,1,1,0,109.55,3123,5076,0
1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65,4978,5483,0
1,0,1,0,38,1,0,0,2,0,2,2,2,2,2,0,1,81.0,2676,3067,0
1,0,0,0,51,1,0,0,0,0,0,2,0,0,1,0,1,47.85,1996,4138,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.55,6138,6158,0
1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55,647,4101,0
0,1,0,0,44,1,2,1,2,2,2,0,2,2,1,1,1,109.8,4103,5720,0
1,0,0,0,50,1,2,0,0,0,2,2,0,2,2,0,0,69.5,2961,4145,0
